Date,Hour,Battery Current,PV sc Current,Wind Speed,Temperature,Humidity,Battery Voltage,datetime
2018-07-31,13:34:00,132.13900278667268,344.3741397128548,1.5248875411195568,33.423861955267675,18.760823203684403,4.150929564846749,2018-07-31 13:34:00
2018-07-31,13:35:00,129.2791514709961,344.456297192437,1.497510266043559,33.447187328996534,18.735274261558164,4.1520068911090675,2018-07-31 13:35:00
2018-07-31,13:36:00,126.42491072318762,344.42304894304243,1.5190214607110923,33.460432822379964,18.74796399799528,4.15306043203168,2018-07-31 13:36:00
2018-07-31,13:37:00,123.4580225747095,344.01482505774084,1.5509600065195877,33.432783233535446,18.851452232894772,4.154089248886521,2018-07-31 13:37:00
2018-07-31,13:38:00,120.62284191893013,343.7333227912518,1.5224304568251052,33.44663918602578,18.911442023370174,4.155094439235825,2018-07-31 13:38:00
2018-07-31,13:39:00,117.88880358676579,343.52606933435936,1.5303656379942685,33.41196549456679,18.96211693575752,4.156076845932375,2018-07-31 13:39:00
2018-07-31,13:40:00,115.27697605930598,343.4514985463579,1.513801036179405,33.3971203113818,18.97598756332776,4.157037487399521,2018-07-31 13:40:00
2018-07-31,13:41:00,112.61239483826557,343.1178046207606,1.5155803676773705,33.35904189187483,19.055108946829325,4.157975924023162,2018-07-31 13:41:00
2018-07-31,13:42:00,110.25627361431134,343.36453997264016,1.4889386605984936,33.39498858219537,18.99091839215131,4.158894726303288,2018-07-31 13:42:00
2018-07-31,13:43:00,107.81743381653541,343.2958664916441,1.450883834761313,33.35556980172891,18.9985741030824,4.159793204918401,2018-07-31 13:43:00
2018-07-31,13:44:00,105.3473618016767,343.01382524517976,1.417562820627748,33.32885862189836,19.05764389754532,4.160671099600137,2018-07-31 13:44:00
2018-07-31,13:45:00,103.01485922718712,342.93170462387934,1.4495296734783945,33.31693328336125,19.084195084397273,4.1615295567603425,2018-07-31 13:45:00
2018-07-31,13:46:00,100.70887105745285,342.78245576766506,1.4110237365286498,33.30505468574202,19.11077430218863,4.162368797352499,2018-07-31 13:46:00
2018-07-31,13:47:00,98.5172019404672,342.7965810535625,1.3762547471144118,33.326134148834534,19.099640781449047,4.163189774035345,2018-07-31 13:47:00
2018-07-31,13:48:00,96.45813280576476,343.0416753170107,1.4021922783387977,33.32366149630055,19.04762154001871,4.163993591808719,2018-07-31 13:48:00
2018-07-31,13:49:00,94.3438625968156,343.01964410229147,1.3831462786950661,33.371777793618854,19.04854487217344,4.164779790663687,2018-07-31 13:49:00
2018-07-31,13:50:00,92.33273892726857,343.1584046977605,1.352101075351489,33.41858730464609,19.008824646085735,4.165549230154738,2018-07-31 13:50:00
2018-07-31,13:51:00,90.336448668495,343.21895497339483,1.3616164462682965,33.412147242973965,18.996671554256217,4.166302033893658,2018-07-31 13:51:00
2018-07-31,13:52:00,88.36459529868534,343.2253076634595,1.3325412504142324,33.42585382514773,18.98863952307418,4.16703840552114,2018-07-31 13:52:00
2018-07-31,13:53:00,86.39707364068272,343.1143637213836,1.3306513302906358,33.3970447036991,19.014401052683443,4.167758381134831,2018-07-31 13:53:00
2018-07-31,13:54:00,84.60048886161076,343.3952885721965,1.3707509637933515,33.398128988295234,18.957108125025403,4.168463385208611,2018-07-31 13:54:00
2018-07-31,13:55:00,82.78275854570438,343.49728797269563,1.3800802653921358,33.40819217760663,18.935133265403874,4.169153241529898,2018-07-31 13:55:00
2018-07-31,13:56:00,41.590297158109024,343.82874448010625,1.3601818918857624,33.44504311932873,18.852431873573607,4.169499827339564,2018-07-31 13:56:00
2018-07-31,13:57:00,80.15818401042907,343.8122302870852,1.3279763421909188,33.444680078103914,18.849080851237883,4.170167812206273,2018-07-31 13:57:00
2018-07-31,13:58:00,78.39895399729357,343.7998809187093,1.3123626211171735,33.46518131025751,18.848481156371925,4.170821136822951,2018-07-31 13:58:00
2018-07-31,13:59:00,76.65521485023419,343.7080239041279,1.310853337434308,33.49106687850211,18.869823696389503,4.17145993027998,2018-07-31 13:59:00
2018-07-31,14:00:00,28.5224557304673,308.93828329885764,1.350605013080095,33.72763198767624,18.673938834078083,4.171697617411098,2018-07-31 14:00:00
2018-07-31,14:01:00,64.63208973491419,309.3627165729913,1.3341900707689918,33.76779512995305,18.558501573164605,4.1722362181589006,2018-07-31 14:01:00
2018-07-31,14:02:00,63.305200847025844,309.0136085543236,1.3573542043902924,33.752923927019616,18.655632648717127,4.1727637614992545,2018-07-31 14:02:00
2018-07-31,14:03:00,62.086050916036584,308.95383773133744,1.3600511387908538,33.73938129586748,18.67197498122875,4.173281145256965,2018-07-31 14:03:00
2018-07-31,14:04:00,60.9307495082021,309.0440164598931,1.3772239517597684,33.77122803176989,18.65211111965012,4.173788901502803,2018-07-31 14:04:00
2018-07-31,14:05:00,59.71831114493398,308.8359724271186,1.3517176094730763,33.787956479837774,18.70112240532958,4.1742865540957155,2018-07-31 14:05:00
2018-07-31,14:06:00,58.50834159184615,308.5398708115008,1.3706417896306473,33.747043030705235,18.783331905482054,4.174774123608927,2018-07-31 14:06:00
2018-07-31,14:07:00,57.37742022711245,308.454615798496,1.3973290334864452,33.79505805573024,18.811782638815284,4.175252268777513,2018-07-31 14:07:00
2018-07-31,14:08:00,56.31316089625216,308.5487817045305,1.391049899437581,33.78170434054617,18.785583051404075,4.175721545118336,2018-07-31 14:08:00
2018-07-31,14:09:00,55.28297073306021,308.70382630382665,1.3791252028052834,33.79974314908413,18.742085890774472,4.176182236541081,2018-07-31 14:09:00
2018-07-31,14:10:00,54.23652135635848,308.71458558624454,1.4189756103594169,33.832581696367335,18.74823368138036,4.176634207552411,2018-07-31 14:10:00
2018-07-31,14:11:00,53.18695317021138,308.62743138038695,1.4033919994704915,33.819244495608714,18.767661749372092,4.17707743216215,2018-07-31 14:11:00
2018-07-31,14:12:00,52.21274540984666,308.77878019244065,1.4073318168109252,33.792456695731566,18.728713909137912,4.177512538373897,2018-07-31 14:12:00
2018-07-31,14:13:00,51.245239510080864,308.88361070753945,1.4440002287053397,33.824131262670846,18.709388429827627,4.177939582036515,2018-07-31 14:13:00
2018-07-31,14:14:00,50.17679136517472,308.45168041776105,1.4555999757626243,33.78717511032263,18.825672840709164,4.178357721964517,2018-07-31 14:14:00
2018-07-31,14:15:00,49.20506938151448,308.3562390283987,1.4187262029636094,33.80788391001594,18.842492145319504,4.178767764209397,2018-07-31 14:15:00
2018-07-31,14:16:00,48.27375407347745,308.36067246747234,1.406017364152785,33.83552242657076,18.838464978960047,4.179170045493322,2018-07-31 14:16:00
2018-07-31,14:17:00,47.28649220135139,308.0119802044692,1.4128080652974695,33.81923142261977,18.93176856456429,4.179564099595041,2018-07-31 14:17:00
2018-07-31,14:18:00,46.432264406561785,308.2092909357925,1.42454096343241,33.84399344437424,18.882475987690288,4.179951035131708,2018-07-31 14:18:00
2018-07-31,14:19:00,45.529374888161556,308.09090063883104,1.3890738592216105,33.80576347024551,18.90565944124735,4.1803304465891244,2018-07-31 14:19:00
2018-07-31,14:20:00,44.639940112006116,307.9494338763311,1.3645346687643636,33.800262381232045,18.93737907440955,4.180702446090038,2018-07-31 14:20:00
2018-07-31,14:21:00,43.80847868726789,308.0157082690107,1.3834634672016575,33.80560615691559,18.924189776643875,4.18106751674577,2018-07-31 14:21:00
2018-07-31,14:22:00,42.981494555760946,308.0251291320337,1.3762221066443834,33.80871793623319,18.920081724228435,4.181425695867119,2018-07-31 14:22:00
2018-07-31,14:23:00,42.17327664150616,308.05171800602693,1.3611963703250298,33.8308408826777,18.90970367371149,4.1817771398391415,2018-07-31 14:23:00
2018-07-31,14:24:00,41.38735092169554,308.11775515030604,1.3571285965091173,33.82601214063479,18.891405259858402,4.182122034430108,2018-07-31 14:24:00
2018-07-31,14:25:00,40.58769007008323,308.02633535904533,1.3405002150638465,33.821991624199555,18.91173078662072,4.18246026518068,2018-07-31 14:25:00
2018-07-31,14:26:00,39.89715871620092,308.4672857212922,1.3597287248407293,33.86492239931659,18.799980773687178,4.182792741503306,2018-07-31 14:26:00
2018-07-31,14:27:00,39.15177201167808,308.53056228704645,1.3992279361203783,33.85600642747378,18.79222043857625,4.18311900627009,2018-07-31 14:27:00
2018-07-31,14:28:00,16.784687549602495,308.42949934196895,1.3964466414696073,33.82179340944556,18.818194874663888,4.183258878666379,2018-07-31 14:28:00
2018-07-31,14:29:00,38.11662641552971,308.6826364005333,1.4331458318814223,33.86912854731278,18.75983481427298,4.183576517219791,2018-07-31 14:29:00
2018-07-31,14:30:00,37.361405047519725,308.48771102647277,1.4302624048014996,33.85831171827182,18.81048679363042,4.183887862261855,2018-07-31 14:30:00
2018-07-31,14:31:00,36.614287514510124,308.2466143821989,1.4213472642280836,33.87663548929519,18.871934358263807,4.184192981324486,2018-07-31 14:31:00
2018-07-31,14:32:00,35.94234539309582,308.38219098038167,1.4331141527949933,33.846475259543716,18.838899950839657,4.184492500869425,2018-07-31 14:32:00
2018-07-31,14:33:00,35.33008404338034,308.825800574823,1.4575544964743263,33.89137208521297,18.727657181772045,4.184786918236455,2018-07-31 14:33:00
2018-07-31,14:34:00,34.68717456428294,309.008861737766,1.4585034003610033,33.87412267281193,18.679695731250565,4.185075978024429,2018-07-31 14:34:00
2018-07-31,14:35:00,33.969553573456324,308.6166145368452,1.4267476571608788,33.854830189473994,18.775769618546455,4.185359057637584,2018-07-31 14:35:00
2018-07-31,14:36:00,33.305039294191374,308.47879521530785,1.4600352807870407,33.812376680950344,18.819535480313395,4.185636599631721,2018-07-31 14:36:00
2018-07-31,14:37:00,32.623126737235,308.1267659522382,1.4306515038534868,33.80354301813627,18.905569825012762,4.1859084590212206,2018-07-31 14:37:00
2018-07-31,14:38:00,31.970853384791553,307.8797531289865,1.4141892996975458,33.780548383411,18.966880887297354,4.186174882799378,2018-07-31 14:38:00
2018-07-31,14:39:00,31.34491874232026,307.72443414036843,1.4185187024168695,33.77318219771159,19.008732789494804,4.186436090455572,2018-07-31 14:39:00
2018-07-31,14:40:00,30.799916347859835,308.07255785691723,1.3903745753037278,33.78765622000011,18.910780056731895,4.1866927564251455,2018-07-31 14:40:00
2018-07-31,14:41:00,30.193746128219345,307.8970726985517,1.4227379948431285,33.76143768163689,18.964243475936204,4.186944370976221,2018-07-31 14:41:00
2018-07-31,14:42:00,29.629213888284767,307.9458931033514,1.427965369073327,33.7182626554661,18.95256921258048,4.187191281091941,2018-07-31 14:42:00
2018-07-31,14:43:00,29.062455346149818,307.89587893036696,1.465363746001716,33.70203732552173,18.974135076640284,4.187433468219865,2018-07-31 14:43:00
2018-07-31,14:44:00,28.540254851009195,308.1132190674225,1.4735745547613852,33.733051286227465,18.918785752672097,4.187671303676893,2018-07-31 14:44:00
2018-07-31,14:45:00,28.001382208231007,308.1236266548899,1.4762261616381416,33.69640767155452,18.916643072570867,4.187904648528672,2018-07-31 14:45:00
2018-07-31,14:46:00,27.482476255840993,308.2151935470847,1.4825470602857702,33.65243730426222,18.893968471337374,4.188133669164131,2018-07-31 14:46:00
2018-07-31,14:47:00,26.989498063244355,308.44602722208947,1.4542646695458576,33.65835104617709,18.826860033053936,4.188358581648004,2018-07-31 14:47:00
2018-07-31,14:48:00,26.513866088521354,308.75460246141984,1.4615511049452947,33.686147305235465,18.747294488853154,4.188579530532024,2018-07-31 14:48:00
2018-07-31,14:49:00,26.006227113953173,308.7159199712346,1.4775733058991225,33.691466704880504,18.761083321183833,4.188796249091354,2018-07-31 14:49:00
2018-07-31,14:50:00,25.48931357307538,308.5069642380063,1.4453127237881442,33.6530825491115,18.80880805212691,4.189008660037757,2018-07-31 14:50:00
2018-07-31,14:51:00,24.99028699597261,308.3634250407954,1.4069853554358043,33.6320859223413,18.837958362452152,4.18921691242943,2018-07-31 14:51:00
2018-07-31,14:52:00,24.493638397984796,308.1486551290027,1.4008352538417561,33.66003288845651,18.89310306779711,4.189421026082755,2018-07-31 14:52:00
2018-07-31,14:53:00,24.03525827035935,308.1983885992088,1.4038772997746987,33.698297901430344,18.880697203104535,4.189621319901647,2018-07-31 14:53:00
2018-07-31,14:54:00,23.595308858432418,308.34402288969187,1.3703083595305372,33.67680035414607,18.834809718110527,4.1898179474754755,2018-07-31 14:54:00
2018-07-31,14:55:00,23.15674570786541,308.4270894992187,1.3800236193351292,33.65072731901499,18.8151316352174,4.190010920356372,2018-07-31 14:55:00
2018-07-31,14:56:00,9.935066856201047,308.45928164205816,1.3723169757418845,33.665566638925036,18.80492255035499,4.190093712580165,2018-07-31 14:56:00
2018-07-31,14:57:00,22.51170998113139,308.24668714979,1.3643065667729057,33.648525139207045,18.859080709301235,4.1902813101633,2018-07-31 14:57:00
2018-07-31,14:58:00,22.087671144902288,308.27004890744547,1.3613182561551322,33.660440932297085,18.85225855652189,4.19046537408957,2018-07-31 14:58:00
2018-07-31,14:59:00,21.673938918567615,308.3181886961128,1.3379140528337723,33.667656747776746,18.83431786682403,4.190645990247212,2018-07-31 14:59:00
2018-07-31,15:00:00,3.9387543943689707,251.10765755488273,1.3587712286594023,33.42971279197865,19.043120532066617,4.19067881320052,2018-07-31 15:00:00
2018-07-31,15:01:00,15.86278503327776,251.1798856141354,1.3706554213745856,33.38567553445182,19.02250336350132,4.190811003075794,2018-07-31 15:01:00
2018-07-31,15:02:00,15.639817065675743,251.2015703630368,1.3629886081612463,33.382413094959425,19.01379041908707,4.190941334884656,2018-07-31 15:02:00
2018-07-31,15:03:00,15.433091853537917,251.36827895801162,1.3620694972869671,33.40823233889628,18.95983776691674,4.191069943983393,2018-07-31 15:03:00
2018-07-31,15:04:00,15.229734347030899,251.54466756742977,1.3762178607036475,33.45319615962983,18.90615290294253,4.191196858436342,2018-07-31 15:04:00
2018-07-31,15:05:00,15.000893745423127,251.40386817463423,1.3392034985463133,33.46191923607346,18.943223445195898,4.19132186588422,2018-07-31 15:05:00
2018-07-31,15:06:00,14.795422616771248,251.49082693735636,1.3031021431266523,33.45381995116787,18.907066431847706,4.191445161072693,2018-07-31 15:06:00
2018-07-31,15:07:00,14.59153428800164,251.5646875642119,1.2774417409064949,33.48181487737851,18.877475828026643,4.191566757191765,2018-07-31 15:07:00
2018-07-31,15:08:00,14.395085818819098,251.6945494888887,1.2935200791693489,33.51632852384956,18.839219068173897,4.19168671624027,2018-07-31 15:08:00
2018-07-31,15:09:00,14.181581928617959,251.58941254066036,1.2826706645296646,33.53160754112104,18.870679560165776,4.191804896089643,2018-07-31 15:09:00
2018-07-31,15:10:00,13.992088135410086,251.7371656110754,1.2653487069810987,33.51432292804402,18.819133086144884,4.191921496824079,2018-07-31 15:10:00
2018-07-31,15:11:00,13.794795068832855,251.7592949891707,1.2869270231035717,33.52819392851101,18.816856624482973,4.192036453449674,2018-07-31 15:11:00
2018-07-31,15:12:00,13.617013021757884,251.9918179760623,1.321535897186386,33.520590860508165,18.749677095647062,4.1921499285581945,2018-07-31 15:12:00
2018-07-31,15:13:00,13.418836914764753,251.9390419467751,1.2964414732919274,33.498846568379115,18.76103901400831,4.192261752199148,2018-07-31 15:13:00
2018-07-31,15:14:00,13.222444160135183,251.87129412773857,1.3324606532871415,33.50741455162229,18.790998766442886,4.192371939233794,2018-07-31 15:14:00
2018-07-31,15:15:00,13.03407502302889,251.87009952458084,1.3046004223716356,33.48101066118898,18.78510795354028,4.192480556525652,2018-07-31 15:15:00
2018-07-31,15:16:00,12.85282469041249,251.92787164792207,1.335518713799264,33.52050314616681,18.77344587232193,4.192587663398115,2018-07-31 15:16:00
2018-07-31,15:17:00,12.69001512378054,252.2012797755906,1.3659085562187736,33.530151960322094,18.69214725139043,4.192693413524125,2018-07-31 15:17:00
2018-07-31,15:18:00,12.496506012269037,252.0307002256459,1.332006136285109,33.50328047797583,18.739500190549528,4.19279755107425,2018-07-31 15:18:00
2018-07-31,15:19:00,12.29203102457177,251.66460520927103,1.3673969684016256,33.460505167762406,18.86550214302967,4.192899984666099,2018-07-31 15:19:00
2018-07-31,15:20:00,12.133366585061367,251.89211803714784,1.3779031668139667,33.485211267643415,18.794520162059808,4.193001096054303,2018-07-31 15:20:00
2018-07-31,15:21:00,11.944388968800013,251.66085006276262,1.3587952949548214,33.448070492363655,18.86477718835503,4.193100632629012,2018-07-31 15:21:00
2018-07-31,15:22:00,11.769883689737526,251.5936654320967,1.3466557596702586,33.4294172262229,18.883706337892807,4.193198714993116,2018-07-31 15:22:00
2018-07-31,15:23:00,11.601105311598303,251.57225656451487,1.3749225069613042,33.4341450559573,18.896967303168204,4.19329539087073,2018-07-31 15:23:00
2018-07-31,15:24:00,11.431197374179192,251.49759581444187,1.3860646873130682,33.46716791352741,18.923542170459974,4.193390650848869,2018-07-31 15:24:00
2018-07-31,15:25:00,11.285223645302267,251.74636832161923,1.4059058074833857,33.4773388992089,18.8478096396133,4.193484694379208,2018-07-31 15:25:00
2018-07-31,15:26:00,11.138772755714399,251.963165874713,1.3729974064000054,33.49579878459026,18.770510456108973,4.193577517485551,2018-07-31 15:26:00
2018-07-31,15:27:00,10.977739070028747,251.92672568999797,1.4051615736076357,33.472115849770454,18.789502581398168,4.193668998644455,2018-07-31 15:27:00
2018-07-31,15:28:00,2.727693650342644,252.08471120373588,1.3968946102791675,33.47203082880334,18.7367117437173,4.19369172942487,2018-07-31 15:28:00
2018-07-31,15:29:00,10.801548407812334,252.22836249827196,1.3989676039998062,33.476483384421,18.69087102853912,4.1937817423282695,2018-07-31 15:29:00
2018-07-31,15:30:00,10.661676457345948,252.45761755388685,1.3856976452844343,33.49627089488293,18.61397262192061,4.19387058963207,2018-07-31 15:30:00
2018-07-31,15:31:00,10.522302946014861,252.6690891037333,1.4211310230922989,33.50395499341446,18.553802987009053,4.19395827548999,2018-07-31 15:31:00
2018-07-31,15:32:00,10.370787515626034,252.65277063522262,1.421187962533684,33.47716949336407,18.559075995678377,4.194044698719267,2018-07-31 15:32:00
2018-07-31,15:33:00,10.231682733262915,252.80797831896962,1.456145736494143,33.44231188229196,18.516944718439365,4.194129962742011,2018-07-31 15:33:00
2018-07-31,15:34:00,10.073414578869233,252.60733631159837,1.4591287952056922,33.43623189358335,18.582287483894557,4.194213907863514,2018-07-31 15:34:00
2018-07-31,15:35:00,9.920566266487185,252.45538011688495,1.4583683377298824,33.44041802451734,18.631092819669938,4.194296579249112,2018-07-31 15:35:00
2018-07-31,15:36:00,9.784110804389456,252.54811527418042,1.4947037414115045,33.400429643043445,18.609403344070724,4.194378113505763,2018-07-31 15:36:00
2018-07-31,15:37:00,9.629380021920042,252.2837858209641,1.4847725410177484,33.38341821975619,18.692352086323215,4.194458358339261,2018-07-31 15:37:00
2018-07-31,15:38:00,9.49214379602381,252.28757825175308,1.4992185644505451,33.36938360344809,18.694386303454177,4.194537459537628,2018-07-31 15:38:00
2018-07-31,15:39:00,9.351067951683945,252.1853306358821,1.466037652331999,33.349580457157096,18.71986090734224,4.194615385103873,2018-07-31 15:39:00
2018-07-31,15:40:00,9.213301794275708,252.10419170110754,1.4871907382735077,33.32270013641389,18.750777578460013,4.194692162618807,2018-07-31 15:40:00
2018-07-31,15:41:00,9.07774279039586,252.0252620493011,1.523923728767616,33.281991651576455,18.78448659588382,4.194767810475355,2018-07-31 15:41:00
2018-07-31,15:42:00,8.950751286732839,252.07085369558513,1.5042855213622426,33.27318344635207,18.76537206151706,4.194842400069433,2018-07-31 15:42:00
2018-07-31,15:43:00,8.833663006839743,252.27468446121293,1.52410459282498,33.266049528933486,18.70415061637202,4.194916013927809,2018-07-31 15:43:00
2018-07-31,15:44:00,8.710258876362786,252.3273552039882,1.510002499665931,33.270955811899384,18.68399840425262,4.19498859941848,2018-07-31 15:44:00
2018-07-31,15:45:00,8.588457836538055,252.37839405974682,1.5395464935887442,33.29376504313409,18.674211505612206,4.195060169900444,2018-07-31 15:45:00
2018-07-31,15:46:00,8.460426320482384,252.26958113842102,1.5388572032321803,33.256861152382626,18.70911978166476,4.195130673453093,2018-07-31 15:46:00
2018-07-31,15:47:00,8.323631228677186,251.94009096594527,1.569532603217593,33.21181216757528,18.82219711745148,4.195200037046675,2018-07-31 15:47:00
2018-07-31,15:48:00,8.202629269248973,251.88942871062636,1.553105994657736,33.175190221932745,18.83482536906655,4.195268392290586,2018-07-31 15:48:00
2018-07-31,15:49:00,8.077128260651989,251.70578874508465,1.5476744282496546,33.13209779991097,18.8927776512611,4.195335701692784,2018-07-31 15:49:00
2018-07-31,15:50:00,7.9502084784053295,251.4481136216773,1.5099910819339748,33.14157228875887,18.967343674637924,4.195401953430064,2018-07-31 15:50:00
2018-07-31,15:51:00,7.849280406617254,251.7090236540298,1.5233981189370174,33.18957799914278,18.88627669432665,4.195467364100182,2018-07-31 15:51:00
2018-07-31,15:52:00,7.7409216987121,251.78189975412124,1.5412498015322775,33.2119305307685,18.866807445365826,4.195531871780986,2018-07-31 15:52:00
2018-07-31,15:53:00,7.619392337346653,251.52761165043103,1.541697382135057,33.18180357652209,18.94884879049251,4.195595366717157,2018-07-31 15:53:00
2018-07-31,15:54:00,7.4986967425729745,251.24565408680155,1.5720563380623427,33.16046108634509,19.04651844836694,4.195657855856666,2018-07-31 15:54:00
2018-07-31,15:55:00,7.386632381781055,251.11485887850904,1.6072255923062269,33.142000641154716,19.096548611029103,4.195719411126447,2018-07-31 15:55:00
2018-07-31,15:56:00,1.8126257165249626,251.34524197608243,1.6052208476029723,33.14819504178287,19.02187451533056,4.195734516340735,2018-07-31 15:56:00
2018-07-31,15:57:00,7.260860972110095,251.22362648994567,1.57766130256552,33.15108204668961,19.054873508685144,4.1957950235155295,2018-07-31 15:57:00
2018-07-31,15:58:00,7.149333638722055,251.02077574445048,1.5876746505122066,33.106218991790655,19.122477500793707,4.195854601295878,2018-07-31 15:58:00
2018-07-31,15:59:00,7.059656511273715,251.30102567004542,1.572636422319334,33.113849388912634,19.028807449391323,4.195913431766826,2018-07-31 15:59:00
2018-07-31,16:00:00,-33.074610398990956,175.92538960100867,1.6155929260849935,32.38642675932049,19.84546746561183,4.195637810013476,2018-07-31 16:00:00
2018-07-31,16:01:00,4.13440907627205,175.7782900110385,1.588283516039552,32.40898418850859,19.906426285029806,4.195672263422438,2018-07-31 16:01:00
2018-07-31,16:02:00,4.108046447299785,175.92367138661302,1.5762533464180988,32.43129471014673,19.837510117106973,4.195706497142851,2018-07-31 16:02:00
2018-07-31,16:03:00,4.085416222352478,176.15345297920726,1.6064703100607625,32.45386167106552,19.73952872157564,4.195740542278031,2018-07-31 16:03:00
2018-07-31,16:04:00,4.051841903788045,176.1257687790021,1.6211109317713692,32.486125344792114,19.755398588587013,4.195774307627175,2018-07-31 16:04:00
2018-07-31,16:05:00,4.018716061068517,176.10195505506,1.6214935467138207,32.535018707936246,19.766333432142556,4.195807796927738,2018-07-31 16:05:00
2018-07-31,16:06:00,3.987629409607507,176.12013948087224,1.6099357817414368,32.56530182342537,19.755478030944058,4.195841027172833,2018-07-31 16:06:00
2018-07-31,16:07:00,3.9606542379715393,176.23154881164282,1.594243550687388,32.5701620821759,19.70122491832274,4.195874032624772,2018-07-31 16:07:00
2018-07-31,16:08:00,3.9213016348753627,176.03956959084144,1.5989554421290382,32.55608207675223,19.78974656033081,4.195906710138445,2018-07-31 16:08:00
2018-07-31,16:09:00,3.8886909882762666,176.0016031066698,1.6151331667000073,32.53728182278512,19.810641144880176,4.1959391158966355,2018-07-31 16:09:00
2018-07-31,16:10:00,3.8593960618413803,176.03832080962434,1.5776474288603928,32.508164974750684,19.785578199808306,4.195971277530504,2018-07-31 16:10:00
2018-07-31,16:11:00,3.8305365154087667,176.08067493830504,1.6103334613727995,32.52119628535104,19.773547440248894,4.196003198668109,2018-07-31 16:11:00
2018-07-31,16:12:00,3.7906660609792198,175.84249394013796,1.587850186871782,32.48185085696169,19.877075459338126,4.19603478755198,2018-07-31 16:12:00
